129	 1023.639636	 165.931733	 153.482913	 714.625269	 178.222972	 394.737883	 751.341408	 161.992233	 234.163870	 211.314771	 507.722738	 190.041472	 162.149813
130	 975.469824	 158.123418	 146.260408	 680.996868	 169.836264	 376.162548	 715.985241	 154.369301	 223.144729	 201.370849	 483.830630	 181.098616	 154.519466
131	 928.801112	 150.558432	 139.262975	 648.416417	 161.710908	 358.166069	 681.730866	 146.983920	 212.468974	 191.736806	 460.683064	 172.434443	 147.126900
132	 883.776189	 143.259902	 132.512009	 616.983531	 153.871747	 340.803472	 648.683015	 139.858670	 202.169245	 182.442098	 438.350813	 164.075444	 139.994720
133	 840.498353	 136.244576	 126.022998	 586.770325	 146.336767	 324.114590	 616.917511	 133.009900	 192.269174	 173.508050	 416.885113	 156.040797	 133.139287
134	 799.036694	 129.523651	 119.806302	 557.825032	 139.117996	 308.126065	 586.485061	 126.448541	 182.784564	 164.948923	 396.320232	 148.343327	 126.571545
135	 759.430958	 123.103571	 113.867881	 530.175400	 132.222354	 292.853225	 557.414841	 120.180884	 173.724508	 156.772924	 376.675885	 140.990415	 120.297792
136	 721.696069	 116.986755	 108.209971	 503.831846	 125.652441	 278.301825	 529.717804	 114.209292	 165.092420	 148.983132	 357.959473	 133.984831	 114.320390
137	 685.826223	 111.172262	 102.831703	 478.790321	 119.407244	 264.469626	 503.389691	 108.532844	 156.886972	 141.578351	 340.168118	 127.325497	 108.638421
138	 651.798590	 105.656391	 97.729653	 455.034884	 113.482790	 251.347825	 478.413744	 103.147930	 149.102941	 134.553865	 323.290495	 121.008174	 103.248268
139	 619.576589	 100.433212	 92.898337	 432.539998	 107.872710	 238.922314	 454.763112	 98.048758	 141.731960	 127.902125	 307.308462	 115.026072	 98.144136
140	 589.112770	 95.495035	 88.330640	 411.272539	 102.568741	 227.174798	 432.402969	 93.227821	 134.763174	 121.613335	 292.198483	 109.370382	 93.318510
141	 560.351327	 90.832812	 84.018195	 391.193545	 97.561169	 216.083755	 411.292354	 88.676288	 128.183817	 115.675974	 277.932878	 104.030742	 88.762549
142	 533.230251	 86.436492	 79.951703	 372.259727	 92.839196	 205.625274	 391.385751	 84.384344	 121.979703	 110.077242	 264.480891	 98.995641	 84.466430
143	 507.683172	 82.295317	 76.121214	 354.424751	 88.391267	 195.773760	 372.634446	 80.341487	 116.135652	 104.803438	 251.809603	 94.252756	 80.419640
144	 483.640909	 78.398072	 72.516356	 337.640321	 84.205337	 186.502537	 354.987663	 76.536770	 110.635836	 99.840280	 239.884700	 89.789245	 76.611222
